,theta,f1_above,f1_all,ratio_above
0,0.5,0.9499298081422555,0.9499298081422555,1.0
1,0.5263157894736842,0.9517112048757619,0.9518015910154421,0.9991292232671543
2,0.5526315789473684,0.9542668552569542,0.9546092653252223,0.997561825148032
3,0.5789473684210527,0.9559032716927454,0.956481048198409,0.9958202716823407
4,0.6052631578947368,0.9571836346336822,0.9579045837231057,0.9946011842563567
5,0.631578947368421,0.9578947368421052,0.9588400374181477,0.9930337861372344
6,0.6578947368421053,0.9586935638808838,0.9597754911131898,0.9921630094043887
7,0.6842105263157895,0.9613152804642165,0.9625468164794007,0.990073145245559
8,0.7105263157894737,0.9629629629629629,0.9644527595884004,0.9881574364332985
9,0.7368421052631579,0.962890625,0.9644527595884004,0.9872866597004528
10,0.763157894736842,0.9645320197044335,0.9663551401869159,0.9845001741553465
11,0.7894736842105263,0.96575682382134,0.9677419354838709,0.9827586206896551
12,0.8157894736842105,0.968421052631579,0.970601959869342,0.9803204458376872
13,0.8421052631578947,0.9693004529441369,0.9715617715617716,0.9784047370254266
14,0.868421052631579,0.9719816607233825,0.9743589743589743,0.9752699407871822
15,0.8947368421052632,0.9742798353909465,0.9767008387698043,0.9721351445489377
16,0.9210526315789473,0.9761163032191069,0.978544776119403,0.9695228143504006
17,0.9473684210526315,0.9812934259754142,0.9836524988323213,0.9623824451410659
18,0.9736842105263157,0.9853372434017595,0.9883232134516582,0.9421804249390456
19,1.0,1.0,1.0,0.0
