,theta,f1_above,f1_all,ratio_above
0,0.5,0.9470699432892249,0.9470699432892249,1.0
1,0.5263157894736842,0.9482185273159145,0.9485606418121755,0.998780912574016
2,0.5526315789473684,0.9494756911344138,0.9499527856468366,0.9979101358411703
3,0.5789473684210527,0.9502868068833652,0.9508970727101038,0.9972135144548938
4,0.6052631578947368,0.9507412721186035,0.9513921661160925,0.9968652037617555
5,0.631578947368421,0.9520613614573347,0.9528301886792454,0.9961685823754789
6,0.6578947368421053,0.9537126325940212,0.9547596606974552,0.9946011842563567
7,0.6842105263157895,0.9545014520813165,0.9557021677662583,0.9935562521769419
8,0.7105263157894737,0.9567751335599806,0.9579593764761455,0.992511320097527
9,0.7368421052631579,0.9566909975669099,0.9579593764761455,0.9918146987112504
10,0.763157894736842,0.9575816674792784,0.9589428975932043,0.9905956112852664
11,0.7894736842105263,0.9583945178658835,0.9598488427019366,0.9897248345524208
12,0.8157894736842105,0.9582309582309583,0.9598488427019366,0.988679902473006
13,0.8421052631578947,0.9589312221672439,0.9608305804624823,0.9871125043538836
14,0.868421052631579,0.9601593625498007,0.9622285174693107,0.9855451062347614
15,0.8947368421052632,0.9606854838709677,0.9631728045325779,0.9832810867293625
16,0.9210526315789473,0.9608938547486033,0.9636621047663992,0.9815395332636712
17,0.9473684210526315,0.9631901840490796,0.9660377358490567,0.9785788923719958
18,0.9736842105263157,0.9665271966527196,0.969811320754717,0.9696969696969697
19,1.0,1.0,1.0,0.0
