,theta,f1_above,f1_all,ratio_above
0,0.5,0.9475638051044084,0.9475638051044084,1.0
1,0.5263157894736842,0.9504672897196261,0.9508804448563485,0.9979101358411703
2,0.5526315789473684,0.951310861423221,0.9518072289156626,0.9968652037617555
3,0.5789473684210527,0.9530956848030019,0.9537465309898242,0.9959944270289098
4,0.6052631578947368,0.9548022598870056,0.955637707948244,0.9942528735632183
5,0.631578947368421,0.9552098066949553,0.9560795191863153,0.9933820968303727
6,0.6578947368421053,0.9561113732892875,0.9570041608876559,0.9918146987112504
7,0.6842105263157895,0.9570146433632497,0.9579676674364896,0.9909439219784048
8,0.7105263157894737,0.9578797917652627,0.958891454965358,0.990073145245559
9,0.7368421052631579,0.9582938388625593,0.9593721144967682,0.9895506792058516
10,0.763157894736842,0.9587482219061167,0.9598523304107062,0.988854057819575
11,0.7894736842105263,0.959581550166429,0.9608114338404795,0.987460815047022
12,0.8157894736842105,0.9608778625954199,0.9621771217712178,0.9858934169278997
13,0.8421052631578947,0.9621828626136907,0.9635776855693868,0.985022640195054
14,0.868421052631579,0.9640287769784172,0.9654537079686779,0.9834552420759317
15,0.8947368421052632,0.9654178674351584,0.9668508287292817,0.9815395332636712
16,0.9210526315789473,0.9653512993262754,0.9668508287292817,0.9808429118773946
17,0.9473684210526315,0.9666182873730044,0.9682174113311838,0.9782305816788576
18,0.9736842105263157,0.9696969696969697,0.9714022140221401,0.9726576105886451
19,1.0,1.0,1.0,0.0
