,ratio,f1_all
0,0.0,0.9475638051044084
1,0.015789473684210527,0.9645324735145095
2,0.031578947368421054,0.9732472324723248
3,0.04736842105263158,0.9791955617198336
4,0.06315789473684211,0.9851576994434138
5,0.07894736842105263,0.9883882954017651
6,0.09473684210526316,0.9888475836431228
7,0.1105263157894737,0.9888475836431228
8,0.12631578947368421,0.9916123019571296
9,0.14210526315789473,0.9925373134328359
10,0.15789473684210525,0.9930004666355577
11,0.1736842105263158,0.9953227315247895
12,0.18947368421052632,0.9962546816479401
13,0.20526315789473684,0.9967213114754099
14,0.2210526315789474,0.9971883786316776
15,0.2368421052631579,0.9971883786316776
16,0.25263157894736843,0.99812734082397
17,0.26842105263157895,0.99812734082397
18,0.28421052631578947,0.99859616284511
19,0.3,0.99859616284511
