,ratio,f1_all
0,0.0,0.9489603024574669
1,0.015789473684210527,0.9651272384542884
2,0.031578947368421054,0.9727699530516432
3,0.04736842105263158,0.9807962529274005
4,0.06315789473684211,0.9850046860356139
5,0.07894736842105263,0.9873179896665101
6,0.09473684210526316,0.9877819548872181
7,0.1105263157894737,0.988711194731891
8,0.12631578947368421,0.9896421845574388
9,0.14210526315789473,0.9910504003768252
10,0.15789473684210525,0.9915254237288136
11,0.1736842105263158,0.992
12,0.18947368421052632,0.9924741298212606
13,0.20526315789473684,0.9924741298212606
14,0.2210526315789474,0.9948332550493189
15,0.2368421052631579,0.9962476547842403
16,0.25263157894736843,0.9971883786316776
17,0.26842105263157895,0.9976580796252927
18,0.28421052631578947,0.9976580796252927
19,0.3,0.9976580796252927
