,ratio,f1_all
0,0.0,0.9538461538461538
1,0.015789473684210527,0.9679218967921897
2,0.031578947368421054,0.9758588672237697
3,0.04736842105263158,0.9837133550488599
4,0.06315789473684211,0.9888164026095061
5,0.07894736842105263,0.9906629318394023
6,0.09473684210526316,0.9920597851471277
7,0.1105263157894737,0.9925233644859813
8,0.12631578947368421,0.9934518241347053
9,0.14210526315789473,0.9939167056621431
10,0.15789473684210525,0.9943820224719101
11,0.1736842105263158,0.9943820224719101
12,0.18947368421052632,0.9943820224719101
13,0.20526315789473684,0.994847775175644
14,0.2210526315789474,0.995784543325527
15,0.2368421052631579,0.995784543325527
16,0.25263157894736843,0.995784543325527
17,0.26842105263157895,0.9967213114754099
18,0.28421052631578947,0.9971883786316776
19,0.3,0.9971883786316776
