,theta,f1_above,f1_all,ratio_above
0,0.5,0.721407624633431,0.721407624633431,1.0
1,0.5263157894736842,0.7240356083086055,0.7272727272727273,0.9980478282088824
2,0.5526315789473684,0.7327327327327328,0.7420289855072463,0.9960956564177648
3,0.5789473684210527,0.7317073170731708,0.7456647398843931,0.9946315275744265
4,0.6052631578947368,0.7300613496932515,0.7456647398843931,0.9936554416788678
5,0.631578947368421,0.7398119122257053,0.7621776504297996,0.9902391410444119
6,0.6578947368421053,0.7398119122257053,0.7621776504297996,0.9902391410444119
7,0.6842105263157895,0.7421383647798742,0.7657142857142857,0.9892630551488532
8,0.7105263157894737,0.7388535031847133,0.7657142857142857,0.9877989263055149
9,0.7368421052631579,0.742671009771987,0.7736389684813755,0.9848706686188384
10,0.763157894736842,0.7491638795986623,0.7875354107648725,0.9809663250366032
11,0.7894736842105263,0.7551020408163266,0.7954545454545454,0.9775500244021474
12,0.8157894736842105,0.7602739726027398,0.8022598870056497,0.9751098096632503
13,0.8421052631578947,0.7638888888888888,0.807909604519774,0.9716935090287946
14,0.868421052631579,0.7686832740213523,0.8169014084507042,0.9673011224987799
15,0.8947368421052632,0.7737226277372263,0.824858757062147,0.9604685212298683
16,0.9210526315789473,0.7849056603773585,0.8412256267409471,0.954123962908736
17,0.9473684210526315,0.8015873015873016,0.8633879781420764,0.9414348462664714
18,0.9736842105263157,0.8154506437768241,0.8834688346883469,0.9175207418252807
19,1.0,1.0,1.0,0.0
