,ratio,f1_all
0,0.0,0.721407624633431
1,0.015789473684210527,0.7736389684813755
2,0.031578947368421054,0.8135593220338984
3,0.04736842105263158,0.8444444444444443
4,0.06315789473684211,0.8664850136239781
5,0.07894736842105263,0.8804347826086957
6,0.09473684210526316,0.894878706199461
7,0.1105263157894737,0.9056603773584905
8,0.12631578947368421,0.9139784946236559
9,0.14210526315789473,0.928
10,0.15789473684210525,0.9389920424403183
11,0.1736842105263158,0.9417989417989417
12,0.18947368421052632,0.9556135770234988
13,0.20526315789473684,0.961038961038961
14,0.2210526315789474,0.9637305699481865
15,0.2368421052631579,0.9662337662337663
16,0.25263157894736843,0.9689119170984456
17,0.26842105263157895,0.9689119170984456
18,0.28421052631578947,0.9715762273901809
19,0.3,0.9742268041237113
