,theta,f1_above,f1_all,ratio_above
0,0.5,0.7246376811594202,0.7246376811594202,1.0
1,0.5263157894736842,0.7246376811594202,0.7246376811594202,0.9995119570522206
2,0.5526315789473684,0.7230320699708455,0.7246376811594202,0.9980478282088824
3,0.5789473684210527,0.726190476190476,0.7325581395348838,0.9956076134699854
4,0.6052631578947368,0.7305389221556886,0.736842105263158,0.9946315275744265
5,0.631578947368421,0.7361963190184051,0.7485380116959065,0.9912152269399708
6,0.6578947368421053,0.7407407407407407,0.7543859649122807,0.9902391410444119
7,0.6842105263157895,0.7476635514018691,0.7624633431085044,0.9877989263055149
8,0.7105263157894737,0.7452229299363059,0.7647058823529411,0.984382625671059
9,0.7368421052631579,0.7516339869281046,0.7777777777777779,0.9814543679843827
10,0.763157894736842,0.7524752475247525,0.7813411078717202,0.9804782820888238
11,0.7894736842105263,0.7558528428093645,0.7871720116618075,0.9765739385065886
12,0.8157894736842105,0.7609427609427608,0.7942028985507247,0.9736456808199122
13,0.8421052631578947,0.7735191637630662,0.8137535816618912,0.9682772083943387
14,0.868421052631579,0.7697841726618705,0.8160919540229885,0.9648609077598829
15,0.8947368421052632,0.7851851851851851,0.8352272727272728,0.9604685212298683
16,0.9210526315789473,0.7865168539325842,0.8385269121813032,0.9575402635431918
17,0.9473684210526315,0.7983870967741936,0.8587570621468926,0.9463152757442655
18,0.9736842105263157,0.8088888888888889,0.8808864265927978,0.9282576866764275
19,1.0,1.0,1.0,0.0
