,theta,f1_above,f1_all,ratio_above
0,0.5,0.7669616519174041,0.7669616519174041,1.0
1,0.5263157894736842,0.764179104477612,0.7669616519174041,0.9990239141044412
2,0.5526315789473684,0.7664670658682634,0.7705882352941176,0.9985358711566618
3,0.5789473684210527,0.7696969696969695,0.7764705882352941,0.9970717423133236
4,0.6052631578947368,0.7706422018348622,0.780058651026393,0.9960956564177648
5,0.631578947368421,0.7739938080495357,0.7871720116618075,0.9936554416788678
6,0.6578947368421053,0.7788161993769471,0.7942028985507247,0.9926793557833089
7,0.6842105263157895,0.7798742138364779,0.7976878612716763,0.9912152269399708
8,0.7105263157894737,0.782051282051282,0.8045977011494253,0.9882869692532943
9,0.7368421052631579,0.7806451612903226,0.8045977011494253,0.9863347974621767
10,0.763157894736842,0.7792207792207791,0.8045977011494253,0.9848706686188384
11,0.7894736842105263,0.7892976588628762,0.8215297450424929,0.9809663250366032
12,0.8157894736842105,0.7849829351535836,0.8215297450424929,0.9780380673499268
13,0.8421052631578947,0.7986111111111112,0.8379888268156425,0.9751098096632503
14,0.868421052631579,0.8071428571428572,0.850828729281768,0.969741337237677
15,0.8947368421052632,0.8167938931297709,0.8695652173913043,0.9604685212298683
16,0.9210526315789473,0.8221343873517787,0.8787061994609164,0.954123962908736
17,0.9473684210526315,0.8477366255144033,0.9002695417789757,0.9409468033186921
18,0.9736842105263157,0.8695652173913043,0.9206349206349207,0.9141044411908248
19,1.0,1.0,1.0,0.0
