,ratio,f1_all
0,0.0,0.7669616519174041
1,0.015789473684210527,0.8045977011494253
2,0.031578947368421054,0.850828729281768
3,0.04736842105263158,0.8787061994609164
4,0.06315789473684211,0.9032258064516129
5,0.07894736842105263,0.9177718832891246
6,0.09473684210526316,0.923076923076923
7,0.1105263157894737,0.9315789473684212
8,0.12631578947368421,0.9454545454545454
9,0.14210526315789473,0.9503916449086162
10,0.15789473684210525,0.9503916449086162
11,0.1736842105263158,0.9583333333333333
12,0.18947368421052632,0.9608355091383811
13,0.20526315789473684,0.9635416666666666
14,0.2210526315789474,0.9660574412532638
15,0.2368421052631579,0.9711286089238844
16,0.25263157894736843,0.9790575916230366
17,0.26842105263157895,0.9816272965879265
18,0.28421052631578947,0.9816272965879265
19,0.3,0.9842105263157895
