,theta,f1_above,f1_all,ratio_above
0,0.5,0.7705382436260623,0.7705382436260623,1.0
1,0.5263157894736842,0.7687861271676301,0.7740112994350282,0.997559785261103
2,0.5526315789473684,0.7710144927536232,0.7774647887323942,0.9970717423133236
3,0.5789473684210527,0.7696793002915452,0.7774647887323942,0.9960956564177648
4,0.6052631578947368,0.7741935483870968,0.7830985915492957,0.9946315275744265
5,0.631578947368421,0.7774480712166172,0.7887323943661971,0.9931673987310884
6,0.6578947368421053,0.7794561933534744,0.7943661971830985,0.9912152269399708
7,0.6842105263157895,0.7865853658536585,0.8033707865168539,0.9892630551488532
8,0.7105263157894737,0.7876923076923077,0.8056338028169014,0.9877989263055149
9,0.7368421052631579,0.7925696594427246,0.8123249299719888,0.9858467545143973
10,0.763157894736842,0.7899686520376176,0.8123249299719888,0.9838945827232797
11,0.7894736842105263,0.7924528301886792,0.8156424581005588,0.9824304538799414
12,0.8157894736842105,0.7909967845659165,0.818941504178273,0.9795021961932651
13,0.8421052631578947,0.7960526315789472,0.8268156424581005,0.9755978526110298
14,0.868421052631579,0.7986348122866893,0.8365650969529086,0.9702293801854563
15,0.8947368421052632,0.7941176470588235,0.845303867403315,0.9629087359687653
16,0.9210526315789473,0.796812749003984,0.8587257617728531,0.9551000488042948
17,0.9473684210526315,0.7982832618025751,0.8698060941828255,0.9458272327964861
18,0.9736842105263157,0.781456953642384,0.9080779944289693,0.913128355295266
19,1.0,1.0,1.0,0.0
