,theta,f1_above,f1_all,ratio_above
0,0.5,0.9268292682926829,0.9268292682926829,1.0
1,0.5263157894736842,0.923076923076923,0.9268292682926829,0.9947089947089947
2,0.5526315789473684,0.923076923076923,0.9268292682926829,0.9947089947089947
3,0.5789473684210527,0.9473684210526316,0.9523809523809523,0.9894179894179894
4,0.6052631578947368,0.9473684210526316,0.9523809523809523,0.9894179894179894
5,0.631578947368421,0.9473684210526316,0.9523809523809523,0.9894179894179894
6,0.6578947368421053,0.9473684210526316,0.9523809523809523,0.9894179894179894
7,0.6842105263157895,0.9473684210526316,0.9523809523809523,0.9894179894179894
8,0.7105263157894737,0.9473684210526316,0.9523809523809523,0.9894179894179894
9,0.7368421052631579,0.9473684210526316,0.9523809523809523,0.9894179894179894
10,0.763157894736842,0.9473684210526316,0.9523809523809523,0.9894179894179894
11,0.7894736842105263,0.9473684210526316,0.9523809523809523,0.9894179894179894
12,0.8157894736842105,0.9473684210526316,0.9523809523809523,0.9894179894179894
13,0.8421052631578947,0.9444444444444444,0.9523809523809523,0.9841269841269841
14,0.868421052631579,0.9444444444444444,0.9523809523809523,0.9841269841269841
15,0.8947368421052632,0.9696969696969697,0.9767441860465117,0.9735449735449735
16,0.9210526315789473,0.9696969696969697,0.9767441860465117,0.9735449735449735
17,0.9473684210526315,0.9696969696969697,0.9767441860465117,0.9735449735449735
18,0.9736842105263157,0.962962962962963,0.9767441860465117,0.9576719576719577
19,1.0,1.0,1.0,0.0
