,theta,f1_above,f1_all,ratio_above
0,0.5,0.721868365180467,0.721868365180467,1.0
1,0.5263157894736842,0.7300215982721382,0.7368421052631577,0.9965111208024422
2,0.5526315789473684,0.738255033557047,0.7526427061310781,0.9895333624073267
3,0.5789473684210527,0.7425968109339408,0.7600849256900212,0.9860444832097689
4,0.6052631578947368,0.7465437788018432,0.766949152542373,0.9825556040122111
5,0.631578947368421,0.7547169811320754,0.7805907172995781,0.9786306149149586
6,0.6578947368421053,0.7662650602409639,0.7949260042283299,0.9733972961186219
7,0.6842105263157895,0.7775061124694376,0.8051391862955032,0.9690361971216747
8,0.7105263157894737,0.7888040712468194,0.821505376344086,0.963802878325338
9,0.7368421052631579,0.7844155844155845,0.821505376344086,0.9607501090274749
10,0.763157894736842,0.7819148936170212,0.8232758620689654,0.9572612298299171
11,0.7894736842105263,0.7826086956521738,0.8275862068965518,0.9542084605320541
12,0.8157894736842105,0.7931034482758621,0.8441558441558442,0.9450501526384649
13,0.8421052631578947,0.7941176470588236,0.8478260869565218,0.9402529437418229
14,0.868421052631579,0.8024691358024693,0.8602620087336245,0.9337112952464021
15,0.8947368421052632,0.8143322475570033,0.8747252747252747,0.9262974269515918
16,0.9210526315789473,0.8043478260869564,0.8805309734513274,0.9171391190580026
17,0.9473684210526315,0.8189655172413793,0.9058295964125562,0.9001308329699084
18,0.9736842105263157,0.6666666666666667,0.9282511210762331,0.8626253815961622
19,1.0,1.0,1.0,0.0
