,ratio,f1_all
0,0.0,0.721868365180467
1,0.015789473684210527,0.766949152542373
2,0.031578947368421054,0.8051391862955032
3,0.04736842105263158,0.8293736501079914
4,0.06315789473684211,0.8540305010893247
5,0.07894736842105263,0.8747252747252747
6,0.09473684210526316,0.8988764044943819
7,0.1105263157894737,0.9127516778523489
8,0.12631578947368421,0.9192825112107623
9,0.14210526315789473,0.9303370786516854
10,0.15789473684210525,0.9390519187358917
11,0.1736842105263158,0.957683741648107
12,0.18947368421052632,0.9623059866962306
13,0.20526315789473684,0.9668874172185431
14,0.2210526315789474,0.9759299781181618
15,0.2368421052631579,0.9803921568627451
16,0.25263157894736843,0.9826086956521739
17,0.26842105263157895,0.9848156182212581
18,0.28421052631578947,0.9848156182212581
19,0.3,0.9848156182212581
