,ratio,f1_all
0,0.0,0.14035087719298248
1,0.015789473684210527,0.18505338078291816
2,0.031578947368421054,0.2463768115942029
3,0.04736842105263158,0.32740213523131667
4,0.06315789473684211,0.40273037542662116
5,0.07894736842105263,0.4605263157894737
6,0.09473684210526316,0.5095541401273885
7,0.1105263157894737,0.5555555555555556
8,0.12631578947368421,0.5903614457831325
9,0.14210526315789473,0.6194690265486726
10,0.15789473684210525,0.6512968299711815
11,0.1736842105263158,0.6816901408450705
12,0.18947368421052632,0.6963788300835655
13,0.20526315789473684,0.7142857142857143
14,0.2210526315789474,0.7247956403269754
15,0.2368421052631579,0.7419354838709677
16,0.25263157894736843,0.7553191489361701
17,0.26842105263157895,0.7651715039577837
18,0.28421052631578947,0.7780678851174935
19,0.3,0.7969151670951157
